,FLIGHT,DISTANCE,CRS_ELAPSED_TIME
271206,MSO|MSP|OO,1013.0,154.0
271225,MSP|MSO|OO,1013.0,173.0
271552,TUL|DTW|OO,789.0,137.0
271560,DTW|BUF|OO,241.0,64.0
274284,ATL|BMI|OO,533.0,101.0
274285,BMI|ATL|OO,533.0,99.0
277367,EWR|DTW|OO,488.0,122.0
278073,SEA|SNA|OO,978.0,167.0
278077,SNA|SEA|OO,978.0,163.0
280392,SEA|SIT|OO,861.0,150.0
280704,SIT|SEA|OO,861.0,143.0
283304,DTW|TUL|OO,789.0,139.0
283579,BUF|DTW|OO,241.0,84.0
294867,ORD|RAP|OO,779.0,146.0
302623,IAH|MIA|OO,964.0,148.0
303675,GRR|IAH|OO,1042.0,179.0
306080,DEN|SFO|OO,967.0,168.0
307924,LAX|KOA|HA,2504.0,340.0
307926,KOA|LAX|HA,2504.0,325.0
307955,OAK|KOA|HA,2378.0,325.0
307957,KOA|OAK|HA,2378.0,310.0
307959,OAK|LIH|HA,2457.0,330.0
307961,LIH|OAK|HA,2457.0,315.0
311663,MIA|IAH|OO,964.0,176.0
314838,SFO|BNA|UA,1969.0,269.0
314841,BNA|SFO|UA,1969.0,307.0
317174,PVD|ORD|UA,849.0,165.0
317184,ORD|PVD|UA,849.0,136.0
321567,IAH|STT|UA,2070.0,290.0
321568,STT|IAH|UA,2070.0,300.0
330758,SLC|WYS|OO,273.0,62.0
330764,WYS|SLC|OO,273.0,68.0
338992,KTN|SEA|OO,680.0,121.0
339008,SEA|KTN|OO,680.0,143.0
342832,IAD|MSP|UA,908.0,172.0
347967,IAD|SDF|UA,451.0,115.0
348452,SDF|EWR|UA,642.0,129.0
348862,IAH|SDF|UA,788.0,137.0
348939,SDF|DEN|UA,1024.0,184.0
349832,ORD|SDF|UA,286.0,82.0
350422,SDF|IAD|UA,451.0,100.0
350578,SDF|ORD|UA,286.0,91.0
351175,EWR|SDF|UA,642.0,142.0
351192,SDF|LAX|UA,1842.0,280.0
351748,OKC|ORD|UA,693.0,127.0
351910,IAD|STL|UA,696.0,136.0
355231,SDF|IAH|UA,788.0,153.0
355364,LAX|SDF|UA,1842.0,250.0
355377,DEN|SDF|UA,1024.0,150.0
361414,ORD|XNA|AA,522.0,108.0
361415,XNA|ORD|AA,522.0,99.0
365565,DFW|XNA|AA,280.0,72.0
366094,XNA|DFW|AA,280.0,75.0
389921,PIT|ORD|AA,413.0,107.0
389949,BNA|MIA|AA,806.0,130.0
391463,MIA|BNA|AA,806.0,143.0
395018,ORD|PIT|AA,413.0,80.0
401244,BDL|ORD|AA,783.0,155.0
402326,BWI|ORD|AA,622.0,145.0
403046,ORD|BWI|AA,622.0,114.0
403177,ORD|BDL|AA,783.0,130.0
403859,ORD|SDF|AA,286.0,75.0
403863,SDF|ORD|AA,286.0,85.0
405133,PHL|STL|AA,814.0,151.0
405134,PHL|MCI|AA,1038.0,176.0
406894,SDF|CLT|AA,335.0,86.0
406896,MCI|PHL|AA,1038.0,159.0
406908,STL|PHL|AA,814.0,131.0
406938,CLT|SDF|AA,335.0,84.0
409647,DCA|PWM|AA,482.0,92.0
410041,PWM|DCA|AA,482.0,113.0
436716,PDX|ONT|AS,838.0,135.0
436717,ONT|PDX|AS,838.0,140.0
446487,SIT|SEA|AS,861.0,130.0
446500,SEA|SIT|AS,861.0,140.0
452284,BOS|PDX|B6,2537.0,372.0
452305,PDX|BOS|B6,2537.0,321.0
454226,FLL|BNA|B6,793.0,139.0
454253,BNA|FLL|B6,793.0,131.0
454669,PDX|ANC|B6,1542.0,222.0
454689,ANC|PDX|B6,1542.0,223.0
456201,OAK|BOS|B6,2694.0,336.0
456804,BOS|MVY|B6,70.0,50.0
459755,BOS|SMF|B6,2636.0,391.0
459763,SMF|BOS|B6,2636.0,328.0
460327,ACK|DCA|B6,405.0,93.0
460332,DCA|ACK|B6,405.0,88.0
460459,LGB|ANC|B6,2360.0,317.0
461046,ANC|LGB|B6,2360.0,309.0
462442,ANC|SEA|B6,1448.0,208.0
462886,SEA|ANC|B6,1448.0,206.0
465421,FLL|BQN|B6,982.0,148.0
465448,BQN|FLL|B6,982.0,158.0
466822,MVY|BOS|B6,70.0,44.0
467728,MVY|JFK|B6,173.0,62.0
468028,BOS|OAK|B6,2694.0,397.0
468947,BNA|BOS|B6,942.0,155.0
468974,BOS|BNA|B6,942.0,165.0
469427,ACK|JFK|B6,199.0,73.0
469703,JFK|MVY|B6,173.0,71.0
471054,JFK|ACK|B6,199.0,69.0
471404,ACK|BOS|B6,91.0,49.0
471422,BOS|ACK|B6,91.0,48.0
472512,BOS|SLC|B6,2105.0,331.0
472532,SLC|BOS|B6,2105.0,280.0
473316,HYA|JFK|B6,196.0,68.0
473331,JFK|HYA|B6,196.0,66.0
197,RAP|MSP|DL,489.0,96.0
386,MSP|RAP|DL,489.0,99.0
6925,LGB|SLC|DL,588.0,109.0
6926,SLC|LGB|DL,588.0,124.0
12781,MSP|ROC|DL,783.0,129.0
13192,CVG|DTW|DL,229.0,72.0
13319,DTW|CVG|DL,229.0,67.0
13746,IND|SLC|DL,1355.0,214.0
15456,FCA|MSP|DL,1026.0,151.0
15457,MSP|FCA|DL,1026.0,170.0
17015,ATL|BTV|DL,961.0,151.0
18050,BGR|DTW|DL,750.0,142.0
20358,BTV|ATL|DL,961.0,163.0
20424,DTW|BGR|DL,750.0,119.0
20438,ATL|FCA|DL,1842.0,270.0
20439,FCA|ATL|DL,1842.0,256.0
21089,SLC|IND|DL,1355.0,190.0
28852,DFW|BOI|AA,1272.0,202.0
28867,BOI|DFW|AA,1272.0,193.0
28871,OMA|LAX|AA,1330.0,215.0
28890,LAX|OMA|AA,1330.0,200.0
28907,PHL|PDX|AA,2406.0,362.0
28908,PDX|PHL|AA,2406.0,298.0
28954,LAX|MCI|AA,1363.0,208.0
28980,LAX|MSP|AA,1535.0,224.0
28993,MSP|LAX|AA,1535.0,250.0
29003,MCI|LAX|AA,1363.0,223.0
29116,LAX|ANC|AA,2345.0,343.0
29350,JAX|LGA|AA,833.0,153.0
29404,LGA|JAX|AA,833.0,164.0
29464,LAX|SEA|AA,954.0,165.0
29465,SEA|LAX|AA,954.0,167.0
29468,ATL|LGA|AA,762.0,133.0
29469,LGA|ATL|AA,762.0,161.0
35149,ATL|OAK|DL,2130.0,301.0
35150,OAK|ATL|DL,2130.0,279.0
45104,JNU|GST|AS,41.0,35.0
45113,GST|JNU|AS,41.0,26.0
45175,AKN|ANC|AS,288.0,55.0
45176,ANC|DLG|AS,329.0,67.0
45178,ANC|AKN|AS,288.0,60.0
45179,DLG|ANC|AS,329.0,63.0
45561,OMA|SEA|AS,1368.0,215.0
45578,SEA|OMA|AS,1368.0,186.0
45586,PDX|ATL|AS,2172.0,290.0
45589,ATL|PDX|AS,2172.0,320.0
45826,GEG|ANC|AS,1584.0,220.0
45828,ANC|GEG|AS,1584.0,211.0
50792,CVG|DFW|DL,812.0,140.0
50793,DFW|CVG|DL,812.0,138.0
50949,PIT|LGA|DL,335.0,88.0
52531,CVG|JFK|DL,589.0,124.0
54513,JFK|CVG|DL,589.0,128.0
58850,ORF|JFK|DL,290.0,91.0
59143,MCI|LGA|DL,1107.0,179.0
60845,JFK|ORF|DL,290.0,95.0
60864,JFK|DFW|DL,1391.0,236.0
61772,LGA|BZN|DL,1894.0,292.0
62029,BZN|LGA|DL,1894.0,258.0
77030,DFW|GCK|EV,404.0,88.0
77092,GCK|DFW|EV,404.0,83.0
77451,CLE|CHS|EV,595.0,131.0
78025,DFW|MHK|EV,431.0,92.0
78026,MHK|DFW|EV,431.0,96.0
78362,ABI|DFW|EV,158.0,54.0
78366,DFW|ABI|EV,158.0,54.0
79996,OKC|DFW|EV,175.0,65.0
80100,DFW|OKC|EV,175.0,58.0
102179,CVG|CLT|EV,335.0,82.0
102266,MYR|LGA|EV,563.0,110.0
102511,DTW|HPN|EV,505.0,106.0
102787,ORF|LGA|EV,296.0,94.0
103921,ATL|PNS|EV,271.0,70.0
103950,PNS|ATL|EV,271.0,76.0
104808,GRR|MCO|EV,1024.0,160.0
104810,MCO|GRR|EV,1024.0,157.0
105472,TVC|ATL|EV,769.0,132.0
105478,LGA|MYR|EV,563.0,119.0
105479,MSP|CMH|EV,626.0,116.0
105804,HPN|DTW|EV,505.0,114.0
106627,LGA|ORF|EV,296.0,94.0
109794,TVC|LGA|EV,655.0,125.0
111771,CVG|XNA|EV,562.0,116.0
111978,ATL|TVC|EV,769.0,129.0
112675,ATL|RAP|EV,1230.0,195.0
112705,RAP|ATL|EV,1230.0,182.0
112708,AVL|LGA|EV,599.0,126.0
113859,ORF|MSP|EV,1045.0,185.0
114607,LGA|ILM|EV,500.0,106.0
114925,LGA|TVC|EV,655.0,131.0
115268,CMH|DEN|F9,1154.0,203.0
115270,CMH|LAS|F9,1771.0,270.0
115271,LAS|CMH|F9,1771.0,240.0
115363,PHL|MCI|F9,1038.0,170.0
115830,CLT|CVG|EV,335.0,88.0
116028,MSP|ORF|EV,1045.0,164.0
117018,PHL|MKE|F9,690.0,133.0
117019,MKE|PHL|F9,690.0,123.0
117020,PHL|CMH|F9,406.0,95.0
117021,CMH|PHL|F9,406.0,95.0
117258,MCI|PHL|F9,1038.0,165.0
118609,MCO|AUS|F9,994.0,160.0
118610,AUS|MCO|F9,994.0,157.0
118615,MCO|PIT|F9,834.0,135.0
118616,PIT|MCO|F9,834.0,136.0
119655,ATL|PIT|F9,526.0,102.0
119656,PIT|ATL|F9,526.0,107.0
119710,ORD|PIT|F9,413.0,96.0
119711,PIT|ORD|F9,413.0,101.0
119801,MCO|DFW|F9,985.0,166.0
119802,DFW|MCO|F9,985.0,162.0
119816,CMH|MCO|F9,802.0,132.0
119868,PIT|DEN|F9,1290.0,207.0
119895,DEN|PIT|F9,1290.0,182.0
119896,PIT|LAS|F9,1910.0,275.0
119897,LAS|PIT|F9,1910.0,247.0
120352,MCO|CMH|F9,802.0,133.0
122066,LAX|OGG|VX,2486.0,350.0
122067,OGG|LAX|VX,2486.0,315.0
135110,OTH|DEN|OO,1040.0,156.0
137710,ANC|IAH|UA,3266.0,413.0
137782,FAI|ORD|UA,2785.0,353.0
139158,LAX|OMA|WN,1330.0,180.0
139898,BWI|PDX|WN,2358.0,335.0
139982,CLE|STL|WN,487.0,95.0
140054,DAL|BUR|WN,1243.0,185.0
140551,GEG|MDW|WN,1511.0,205.0
140678,HOU|PDX|WN,1843.0,260.0
140693,HOU|SEA|WN,1894.0,270.0
141435,ATL|SEA|WN,2182.0,325.0
141488,AUS|PDX|WN,1715.0,240.0
141629,BOI|MDW|WN,1448.0,195.0
141687,BUR|DAL|WN,1243.0,180.0
142531,OMA|LAX|WN,1330.0,200.0
142584,PDX|AUS|WN,1715.0,230.0
142585,PDX|BWI|WN,2358.0,300.0
142591,PDX|HOU|WN,1843.0,250.0
142623,PDX|STL|WN,1708.0,225.0
142913,RNO|OAK|WN,181.0,65.0
143093,SEA|ATL|WN,2182.0,285.0
143105,SEA|HOU|WN,1894.0,255.0
143111,SEA|MCI|WN,1489.0,205.0
143416,STL|CLE|WN,487.0,95.0
143475,STL|OAK|WN,1725.0,250.0
143481,STL|PDX|WN,1708.0,250.0
143560,LGB|OAK|WN,353.0,80.0
143647,MCI|SEA|WN,1489.0,230.0
143798,MDW|BOI|WN,1448.0,225.0
143880,MDW|GEG|WN,1511.0,230.0
144809,OAK|LGB|WN,353.0,85.0
144837,OAK|RNO|WN,181.0,50.0
152793,EUG|SFO|UA,451.0,93.0
154342,OAK|STL|WN,1725.0,220.0
163882,ABQ|SEA|WN,1180.0,185.0
163888,ALB|DEN|WN,1610.0,245.0
164489,PNS|DAL|WN,592.0,115.0
164491,PNS|MCI|WN,743.0,125.0
164514,PWM|MDW|WN,895.0,160.0
164629,SAN|MKE|WN,1739.0,230.0
164736,SEA|ABQ|WN,1180.0,170.0
164884,SLC|HOU|WN,1214.0,175.0
165130,TPA|ORF|WN,717.0,120.0
165173,ABQ|AUS|WN,619.0,100.0
165342,AUS|ABQ|WN,619.0,105.0
166056,ORD|FAI|UA,2785.0,398.0
166197,SFO|EUG|UA,451.0,94.0
182230,MCI|PNS|WN,743.0,115.0
182569,MDW|PWM|WN,895.0,135.0
182664,MKE|SAN|WN,1739.0,245.0
182877,ORF|DEN|WN,1553.0,240.0
189382,HOU|SLC|WN,1214.0,170.0
193870,ORF|TPA|WN,717.0,120.0
195022,BUF|DEN|WN,1359.0,230.0
195273,CHS|DEN|WN,1449.0,215.0
195448,DAL|PNS|WN,592.0,110.0
195517,DEN|ALB|WN,1610.0,220.0
195537,DEN|BUF|WN,1359.0,195.0
195547,DEN|CHS|WN,1449.0,200.0
195627,DEN|ORF|WN,1553.0,215.0
245975,PHX|COS|F9,551.0,104.0
246256,COS|PHX|F9,551.0,105.0
246257,PHX|SEA|F9,1107.0,177.0
246289,SEA|PHX|F9,1107.0,173.0
246508,PDX|PHX|F9,1009.0,157.0
246509,PHX|SLC|F9,507.0,95.0
246516,SLC|PHX|F9,507.0,97.0
246559,PHX|PDX|F9,1009.0,158.0
247221,ILM|LGA|EV,500.0,101.0
247887,MSP|TVC|EV,376.0,87.0
265342,PHX|RDM|OO,893.0,149.0
265343,RDM|LAX|OO,726.0,136.0
265392,LAX|RDM|OO,726.0,120.0
265397,RDM|PHX|OO,893.0,149.0
265411,DRO|LAX|OO,640.0,130.0
265412,LAX|DRO|OO,640.0,117.0
265690,ELP|LAX|OO,714.0,135.0
265693,LAX|ELP|OO,714.0,119.0
267241,ELP|PHX|OO,347.0,85.0
267242,PHX|ELP|OO,347.0,76.0
268396,PDX|SJC|OO,569.0,121.0
268422,SJC|PDX|OO,569.0,119.0
268721,SAN|SJC|OO,417.0,83.0
268724,SJC|SAN|OO,417.0,87.0
268770,SJC|SNA|OO,342.0,75.0
268844,SNA|SJC|OO,342.0,71.0
271176,BOI|SJC|OO,523.0,90.0
271493,DTW|EWR|OO,488.0,107.0
271494,DTW|SYR|OO,374.0,86.0
271517,SYR|DTW|OO,374.0,100.0
271996,PDX|BZN|OO,554.0,104.0
272022,BZN|PDX|OO,554.0,102.0
273191,CWA|MSP|OO,175.0,66.0
273214,MSP|CWA|OO,175.0,59.0
273345,ATL|LFT|OO,503.0,101.0
273367,LFT|ATL|OO,503.0,107.0
273468,IDA|MSP|OO,939.0,143.0
273479,MSP|IDA|OO,939.0,156.0
274005,ATL|LEX|OO,304.0,75.0
274991,MSP|TVC|OO,376.0,87.0
275584,BZN|MSP|OO,874.0,138.0
275604,MSP|BZN|OO,874.0,158.0
275658,SLC|MSY|OO,1428.0,207.0
276237,DTW|OKC|OO,900.0,152.0
280161,TVC|MSP|OO,376.0,97.0
280683,MSY|SLC|OO,1428.0,217.0
289383,CHS|CLE|EV,595.0,130.0
289921,TYS|LGA|EV,648.0,129.0
289976,LGA|AVL|EV,599.0,137.0
301242,DEN|OTH|OO,1040.0,174.0
301543,PNS|ORD|OO,794.0,149.0
306267,GTF|ORD|OO,1210.0,178.0
306361,ORD|PNS|OO,794.0,135.0
307662,ORD|COD|OO,1077.0,185.0
307697,COD|ORD|OO,1077.0,168.0
308672,ORD|GTF|OO,1210.0,197.0
311685,ORD|CRW|OO,416.0,94.0
314670,MSP|PLN|OO,414.0,86.0
314692,PLN|MSP|OO,414.0,92.0
318245,EWR|BWI|UA,169.0,72.0
318331,EWR|BTV|UA,266.0,83.0
321564,IAH|ANC|UA,3266.0,448.0
322360,IAH|RNO|UA,1530.0,222.0
322381,IAD|DTW|UA,383.0,104.0
322439,ABQ|ORD|UA,1118.0,178.0
322453,RNO|IAH|UA,1530.0,223.0
323844,ORD|ABQ|UA,1118.0,191.0
323914,MSP|IAD|UA,908.0,143.0
324053,SAV|EWR|UA,708.0,134.0
324087,DTW|IAD|UA,383.0,93.0
324104,EUG|DEN|UA,996.0,157.0
325895,BZN|SFO|UA,807.0,155.0
326032,EWR|SAV|UA,708.0,139.0
326127,ORD|SAV|UA,773.0,130.0
326202,DEN|EUG|UA,996.0,173.0
326284,MSO|ORD|UA,1332.0,196.0
326296,MYR|ORD|UA,753.0,140.0
326344,ORD|MSO|UA,1332.0,225.0
326372,ORD|MYR|UA,753.0,122.0
326394,SAV|ORD|UA,773.0,140.0
326448,SFO|BZN|UA,807.0,144.0
332516,CHS|IAD|UA,441.0,87.0
337473,IAD|CHS|UA,441.0,111.0
346373,MSP|ORF|OO,1045.0,164.0
347342,CRW|ORD|OO,416.0,93.0
358525,BOS|CLE|UA,563.0,132.0
381328,BDL|LAX|AA,2527.0,360.0
383039,LAX|BDL|AA,2527.0,325.0
385209,ORD|SMF|AA,1781.0,275.0
410571,ANC|LAX|AA,2345.0,335.0
460667,BUF|LAX|B6,2217.0,328.0
463343,FLL|SAN|B6,2269.0,307.0
463358,SAN|FLL|B6,2269.0,304.0
463956,LAX|BUF|B6,2217.0,296.0
470683,ANC|DFW|AA,3043.0,378.0
470712,DFW|ANC|AA,3043.0,405.0
470947,LAX|MSY|AA,1670.0,242.0
470976,MSY|LAX|AA,1670.0,249.0
471083,SMF|ORD|AA,1781.0,247.0
471739,IAH|ORD|AA,925.0,160.0
471740,ORD|IAH|AA,925.0,152.0
485428,MCI|CVG|DL,539.0,103.0
284,EWR|STL|UA,872.0,174.0
302,LAX|DFW|UA,1235.0,195.0
6300,PWM|ORD|UA,900.0,158.0
6455,ORD|PWM|UA,900.0,140.0
6584,BOI|SFO|UA,522.0,111.0
6687,SFO|BOI|UA,522.0,107.0
11458,PWM|EWR|UA,284.0,98.0
12073,IAD|PWM|UA,493.0,99.0
12216,IAD|ORF|UA,157.0,58.0
12295,EWR|MYR|UA,550.0,125.0
16221,MSO|ORD|OO,1332.0,195.0
16413,SFO|MSO|OO,769.0,132.0
29278,EWR|ORF|UA,284.0,77.0
29593,CLE|DCA|UA,310.0,79.0
29607,DCA|CLE|UA,310.0,84.0
29636,EWR|ANC|UA,3370.0,476.0
29637,ANC|EWR|UA,3370.0,428.0
176453,LGA|MSP|AA,1020.0,186.0
178283,MSP|LGA|AA,1020.0,159.0
247605,MSP|TVC|DL,376.0,76.0
247606,TVC|MSP|DL,376.0,89.0
247999,MSP|BNA|DL,695.0,119.0
248766,SAV|DTW|DL,705.0,129.0
250604,ATL|MSO|DL,1800.0,262.0
253698,SAT|LAX|DL,1210.0,196.0
253792,LAX|SAT|DL,1210.0,186.0
255432,MSO|ATL|DL,1800.0,249.0
297420,JFK|CLE|DL,425.0,125.0
298713,DTW|CLE|DL,95.0,52.0
302043,CLE|JFK|DL,425.0,98.0
